date,district,rainfall_mm,river_level_m,temperature_c,humidity_pct,elevation_m,ndvi,soil_moisture,days_since_last_flood,flood_occurred,flood_severity,rainfall_7day_cumsum,rainfall_30day_cumsum,api,river_rise_rate,rainfall_river_interaction,is_monsoon,month_sin,month_cos,rainfall_intensity,flood_risk_index,seasonal_risk
2024-08-21,Barpeta,84.2,10.45,31.7,90.4,34.2,0.675,0.665,0,1,2,479.0999999999999,1931.3999999999999,67.11591816280342,0.8899999999999988,5006.594999999998,1,-0.8660254037844385,-0.5000000000000004,2.5749235474006116,5006.594999999998,1931.3999999999999
2024-08-22,Barpeta,75.8,10.69,26.2,82.2,35.7,0.716,0.822,1,0,0,547.3,1965.5,69.28693862210257,0.2400000000000002,5850.636999999999,1,-0.8660254037844385,-0.5000000000000004,2.786764705882353,5850.636999999999,1965.5
2024-08-23,Barpeta,84.7,9.55,26.1,87.7,34.8,0.711,0.768,0,1,3,590.3999999999999,1956.3,73.14020396657692,-1.1399999999999988,5638.319999999999,1,-0.8660254037844385,-0.5000000000000004,3.125461254612546,5638.319999999999,1956.3
2024-08-24,Barpeta,44.6,9.62,31.3,95.8,35.2,0.743,0.468,0,1,2,398.8999999999999,1983.0,66.0051529749327,0.06999999999999851,3837.4179999999988,1,-0.8660254037844385,-0.5000000000000004,1.3808049535603717,3837.4179999999988,1983.0
2024-08-25,Barpeta,23.6,9.37,32.1,84.6,34.8,0.615,0.513,0,1,2,379.69999999999993,1935.2,55.403864731199526,-0.25,3557.788999999999,1,-0.8660254037844385,-0.5000000000000004,0.7129909365558913,3557.788999999999,1935.2
2024-08-26,Barpeta,37.8,10.1,31.0,68.8,34.2,0.561,0.656,0,1,2,394.19999999999993,1957.0,51.00289854839964,0.7300000000000004,3981.419999999999,1,-0.8660254037844385,-0.5000000000000004,1.18125,3981.419999999999,1957.0
2024-08-27,Barpeta,9.6,9.36,29.3,74.0,35.2,0.75,0.622,0,1,1,360.2999999999999,1739.2,40.652173911299734,-0.7400000000000002,3372.407999999999,1,-0.8660254037844385,-0.5000000000000004,0.31683168316831684,3372.407999999999,1739.2
2024-08-28,Barpeta,50.1,9.5,28.9,78.2,35.2,0.704,0.679,1,0,0,326.19999999999993,1772.7,43.0141304334748,0.14000000000000057,3098.899999999999,1,-0.8660254037844385,-0.5000000000000004,1.6755852842809367,3098.899999999999,1772.7
2024-08-29,Barpeta,12.3,8.97,27.0,69.3,34.4,0.701,0.567,2,0,0,262.69999999999993,1524.8,35.3355978251061,-0.5299999999999994,2356.4189999999994,1,-0.8660254037844385,-0.5000000000000004,0.43928571428571433,2356.4189999999994,1524.8
2024-08-30,Barpeta,69.3,9.86,31.6,75.3,35.5,0.88,0.687,3,0,0,247.29999999999995,1554.0,43.82669836882957,0.8899999999999988,2438.3779999999992,1,-0.8660254037844385,-0.5000000000000004,2.125766871165644,2438.3779999999992,1554.0
2024-08-31,Barpeta,7.6,9.05,30.6,86.5,34.9,0.605,0.598,4,0,0,210.29999999999993,1545.2,34.770023776622175,-0.8099999999999987,1903.2149999999995,1,-0.8660254037844385,-0.5000000000000004,0.24050632911392403,1903.2149999999995,1545.2
2024-09-01,Barpeta,25.0,9.52,34.9,77.2,35.1,0.629,0.517,5,0,0,211.69999999999993,1534.0,32.32751783246663,0.46999999999999886,2015.3839999999993,1,-1.0,-1.8369701987210297e-16,0.6963788300835655,2015.3839999999993,1534.0
2024-09-02,Barpeta,28.65,11.32,30.9,94.3,35.3,0.722,0.888,0,1,3,202.54999999999993,1554.05,31.408138374349974,1.8000000000000007,2292.865999999999,1,-1.0,-1.8369701987210297e-16,0.8981191222570533,2292.865999999999,1554.05
2024-09-03,Barpeta,32.3,9.89,33.2,80.9,35.1,0.434,0.64,1,0,0,225.24999999999994,1573.75,31.63110378076248,-1.4299999999999997,2227.7224999999994,1,-1.0,-1.8369701987210297e-16,0.9444444444444443,2227.7224999999994,1573.75
2024-09-04,Barpeta,145.0,11.55,25.3,79.2,34.8,0.66,0.859,0,1,2,320.15,1666.65,59.97332783557186,1.6600000000000001,3697.7325,1,-1.0,-1.8369701987210297e-16,5.513307984790875,3697.7325,1666.65
2024-09-05,Barpeta,29.7,9.17,26.6,96.6,34.8,0.486,0.596,1,0,0,337.54999999999995,1497.1499999999999,52.40499587667889,-2.380000000000001,3095.3334999999997,1,-1.0,-1.8369701987210297e-16,1.076086956521739,3095.3334999999997,1497.1499999999999
2024-09-06,Barpeta,29.8,10.06,30.5,82.8,35.5,0.708,0.661,0,1,1,298.04999999999995,1499.0500000000002,46.75374690750917,0.8900000000000006,2998.383,1,-1.0,-1.8369701987210297e-16,0.946031746031746,2998.383,1499.0500000000002
2024-09-07,Barpeta,125.2,11.0,27.8,89.7,35.0,0.545,0.833,0,1,2,415.65,1613.55,66.36531018063188,0.9399999999999995,4572.15,1,-1.0,-1.8369701987210297e-16,4.347222222222222,4572.15,1613.55
2024-09-08,Barpeta,36.1,9.43,35.6,78.3,35.3,0.744,0.687,1,0,0,426.74999999999994,1632.05,58.79898263547391,-1.5700000000000003,4024.252499999999,1,-1.0,-1.8369701987210297e-16,0.9863387978142076,4024.252499999999,1632.05
2024-09-09,Barpeta,104.5,10.7,26.8,61.9,35.5,0.745,0.754,0,1,3,502.5999999999999,1718.8500000000001,70.22423697660543,1.2699999999999996,5377.819999999999,1,-1.0,-1.8369701987210297e-16,3.7589928057553954,5377.819999999999,1718.8500000000001
2024-09-10,Barpeta,18.2,9.2,27.0,83.1,34.7,0.732,0.61,1,0,0,488.5,1691.8500000000001,57.218177732454066,-1.5,4494.2,1,-1.0,-1.8369701987210297e-16,0.65,4494.2,1691.8500000000001
2024-09-11,Barpeta,64.5,9.93,28.0,67.5,34.6,0.631,0.532,2,0,0,408.0,1706.65,59.038633299340546,0.7300000000000004,4051.44,1,-1.0,-1.8369701987210297e-16,2.2241379310344827,4051.44,1706.65
2024-09-12,Barpeta,42.2,9.61,27.6,80.2,34.2,0.604,0.663,3,0,0,420.5,1707.85,54.828974974505414,-0.3200000000000003,4041.0049999999997,1,-1.0,-1.8369701987210297e-16,1.4755244755244756,4041.0049999999997,1707.85
2024-09-13,Barpeta,60.6,9.59,27.1,83.6,35.1,0.624,0.626,0,1,2,451.3,1636.25,56.27173123087906,-0.019999999999999574,4327.967,1,-1.0,-1.8369701987210297e-16,2.1565836298932384,4327.967,1636.25
2024-09-14,Barpeta,75.4,9.84,29.4,100.0,35.1,0.667,0.724,0,1,3,401.5,1704.05,61.0537984231593,0.25,3950.7599999999998,1,-1.0,-1.8369701987210297e-16,2.480263157894737,3950.7599999999998,1704.05
2024-09-15,Barpeta,3.8,8.99,26.9,67.8,36.0,0.765,0.695,0,1,1,369.2,1666.25,46.74034881736948,-0.8499999999999996,3319.108,1,-1.0,-1.8369701987210297e-16,0.13620071684587814,3319.108,1666.25
2024-09-16,Barpeta,7.1,8.83,28.4,76.2,35.1,0.62,0.499,1,0,0,271.79999999999995,1437.25,36.83026161302711,-0.16000000000000014,2399.9939999999997,1,-1.0,-1.8369701987210297e-16,0.24149659863945577,2399.9939999999997,1437.25
2024-09-17,Barpeta,15.5,9.12,26.8,74.0,35.4,0.637,0.629,0,1,2,269.09999999999997,1409.95,31.497696209770332,0.28999999999999915,2454.1919999999996,1,-1.0,-1.8369701987210297e-16,0.5575539568345323,2454.1919999999996,1409.95
2024-09-18,Barpeta,59.4,9.97,28.7,81.5,35.5,0.72,0.611,1,0,0,264.0,1446.0500000000002,38.47327215732775,0.8500000000000014,2632.0800000000004,1,-1.0,-1.8369701987210297e-16,2.0,2632.0800000000004,1446.0500000000002
2024-09-19,Barpeta,23.0,9.41,27.8,87.3,34.8,0.815,0.611,2,0,0,244.79999999999995,1425.5500000000002,34.60495411799581,-0.5600000000000005,2303.5679999999998,1,-1.0,-1.8369701987210297e-16,0.798611111111111,2303.5679999999998,1425.5500000000002
2024-09-20,Barpeta,5.8,9.54,30.9,84.3,35.2,0.689,0.538,3,0,0,189.99999999999997,1347.15,27.403715588496855,0.129999999999999,1812.5999999999995,1,-1.0,-1.8369701987210297e-16,0.18181818181818182,1812.5999999999995,1347.15
2024-09-21,Barpeta,229.9,12.57,28.8,83.3,35.2,0.578,0.95,0,1,3,344.5,1501.25,78.02778669137264,3.030000000000001,4330.365,1,-1.0,-1.8369701987210297e-16,7.714765100671141,4330.365,1501.25
2024-09-22,Barpeta,50.6,9.74,28.6,84.5,36.1,0.694,0.656,0,1,1,391.29999999999995,1467.15,71.17084001852949,-2.83,3811.2619999999997,1,-1.0,-1.8369701987210297e-16,1.7094594594594594,3811.2619999999997,1467.15
2024-09-23,Barpeta,66.7,10.01,27.2,86.1,35.0,0.582,0.786,1,0,0,450.9,1489.25,70.05313001389712,0.2699999999999996,4513.509,1,-1.0,-1.8369701987210297e-16,2.3652482269503547,4513.509,1489.25
2024-09-24,Barpeta,18.3,9.56,28.0,79.7,35.1,0.552,0.647,0,1,1,453.7,1483.95,57.11484751042284,-0.4499999999999993,4337.372,1,-1.0,-1.8369701987210297e-16,0.6310344827586207,4337.372,1483.95
2024-09-25,Barpeta,10.9,9.22,31.4,86.6,35.0,0.418,0.628,0,1,3,405.2,1457.05,45.561135632817134,-0.33999999999999986,3735.944,1,-1.0,-1.8369701987210297e-16,0.3364197530864198,3735.944,1457.05
2024-09-26,Barpeta,160.7,11.16,32.9,72.3,35.1,0.62,0.95,1,0,0,542.9,1608.1499999999999,74.34585172461286,1.9399999999999995,6058.764,1,-1.0,-1.8369701987210297e-16,4.740412979351032,6058.764,1608.1499999999999
2024-09-27,Barpeta,27.3,9.26,25.6,66.3,34.4,0.626,0.604,0,1,1,564.4,1585.35,62.584388793459645,-1.9000000000000004,5226.344,1,-1.0,-1.8369701987210297e-16,1.0263157894736843,5226.344,1585.35
2024-09-28,Barpeta,20.9,9.19,34.1,81.3,34.8,0.577,0.651,1,0,0,355.4,1593.95,52.163291595094734,-0.07000000000000028,3266.1259999999997,1,-1.0,-1.8369701987210297e-16,0.5954415954415954,3266.1259999999997,1593.95
2024-09-29,Barpeta,64.5,10.29,33.7,77.0,35.8,0.663,0.67,2,0,0,369.29999999999995,1589.15,55.24746869632105,1.0999999999999996,3800.0969999999993,1,-1.0,-1.8369701987210297e-16,1.8587896253602303,3800.0969999999993,1589.15
2024-09-30,Barpeta,45.3,9.7,32.8,83.5,34.6,0.823,0.629,3,0,0,347.9,1626.85,52.76060152224079,-0.5899999999999999,3374.6299999999997,1,-1.0,-1.8369701987210297e-16,1.3402366863905326,3374.6299999999997,1626.85
2024-10-01,Barpeta,0.0,6.32,27.0,42.4,35.5,0.469,0.256,4,0,0,329.5999999999999,1601.85,39.57045114168059,-3.379999999999999,2083.0719999999997,0,-0.8660254037844386,0.5000000000000001,0.0,2083.0719999999997,0.0
2024-10-02,Barpeta,0.0,6.54,27.5,66.7,35.2,0.422,0.329,5,0,0,318.69999999999993,1573.2,29.677838356260445,0.21999999999999975,2084.298,0,-0.8660254037844386,0.5000000000000001,0.0,2084.298,0.0
2024-10-03,Barpeta,1.7,6.39,28.5,67.9,35.5,0.438,0.282,6,0,0,159.69999999999996,1542.6,22.683378767195332,-0.15000000000000036,1020.4829999999997,0,-0.8660254037844386,0.5000000000000001,0.0576271186440678,1020.4829999999997,0.0
2024-10-04,Barpeta,0.0,6.58,28.3,50.6,35.7,0.382,0.374,7,0,0,132.39999999999995,1397.6,17.0125340753965,0.1900000000000004,871.1919999999997,0,-0.8660254037844386,0.5000000000000001,0.0,871.1919999999997,0.0
2024-10-05,Barpeta,2.1,6.24,23.1,46.7,36.0,0.426,0.474,8,0,0,113.59999999999997,1370.0,13.284400556547373,-0.33999999999999986,708.8639999999998,0,-0.8660254037844386,0.5000000000000001,0.08713692946058091,708.8639999999998,0.0
2024-10-06,Barpeta,5.6,7.04,25.1,68.2,35.3,0.43,0.107,9,0,0,54.69999999999997,1345.8,11.36330041741053,0.7999999999999998,385.0879999999998,0,-0.8660254037844386,0.5000000000000001,0.21455938697318006,385.0879999999998,0.0
2024-10-07,Barpeta,9.1,6.92,33.7,53.2,34.3,0.265,0.05,10,0,0,18.49999999999997,1229.7,10.797475313057898,-0.1200000000000001,128.0199999999998,0,-0.8660254037844386,0.5000000000000001,0.2622478386167147,128.0199999999998,0.0
2024-10-08,Barpeta,0.3,6.17,32.2,44.3,35.4,0.486,0.362,0,1,2,18.799999999999972,1193.8999999999999,8.173106484793422,-0.75,115.99599999999982,0,-0.8660254037844386,0.5000000000000001,0.009036144578313253,115.99599999999982,0.0
2024-10-09,Barpeta,0.0,6.61,26.2,45.4,34.3,0.427,0.314,1,0,0,18.799999999999972,1089.3999999999999,6.1298298635950665,0.4400000000000004,124.26799999999982,0,-0.8660254037844386,0.5000000000000001,0.0,124.26799999999982,0.0
2024-10-10,Barpeta,0.0,6.78,27.6,49.1,35.2,0.515,0.311,2,0,0,17.099999999999973,1071.1999999999998,4.5973723976963,0.16999999999999993,115.93799999999982,0,-0.8660254037844386,0.5000000000000001,0.0,115.93799999999982,0.0
2024-10-11,Barpeta,0.0,6.9,26.6,56.9,35.5,0.457,0.342,3,0,0,17.099999999999973,1006.7,3.4480292982722247,0.1200000000000001,117.98999999999982,0,-0.8660254037844386,0.5000000000000001,0.0,117.98999999999982,0.0
2024-10-12,Barpeta,0.0,6.88,27.6,41.9,35.4,0.406,0.246,4,0,0,14.999999999999972,964.5,2.5860219737041685,-0.020000000000000462,103.1999999999998,0,-0.8660254037844386,0.5000000000000001,0.0,103.1999999999998,0.0
2024-10-13,Barpeta,1.0,6.67,25.8,43.9,34.5,0.332,0.336,5,0,0,10.399999999999974,904.9,2.1895164802781264,-0.20999999999999996,69.36799999999982,0,-0.8660254037844386,0.5000000000000001,0.03731343283582089,69.36799999999982,0.0
2024-10-14,Barpeta,0.0,6.61,27.5,48.0,35.1,0.305,0.472,6,0,0,1.2999999999999716,829.5,1.642137360208595,-0.05999999999999961,8.592999999999813,0,-0.8660254037844386,0.5000000000000001,0.0,8.592999999999813,0.0
2024-10-15,Barpeta,7.1,6.75,25.5,81.3,34.3,0.339,0.33,7,0,0,8.099999999999971,832.8,3.006603020156446,0.13999999999999968,54.674999999999805,0,-0.8660254037844386,0.5000000000000001,0.2679245283018868,54.674999999999805,0.0
2024-10-16,Barpeta,0.0,6.56,33.7,52.2,34.8,0.206,0.203,8,0,0,8.099999999999971,825.6999999999999,2.2549522651173346,-0.1900000000000004,53.13599999999981,0,-0.8660254037844386,0.5000000000000001,0.0,53.13599999999981,0.0
2024-10-17,Barpeta,0.0,6.54,34.7,46.0,34.9,0.413,0.347,9,0,0,8.099999999999971,810.1999999999999,1.691214198838001,-0.019999999999999574,52.97399999999981,0,-0.8660254037844386,0.5000000000000001,0.0,52.97399999999981,0.0
2024-10-18,Barpeta,0.0,6.59,22.3,43.2,35.3,0.537,0.321,10,0,0,8.099999999999971,750.8,1.2684106491285008,0.04999999999999982,53.378999999999806,0,-0.8660254037844386,0.5000000000000001,0.0,53.378999999999806,0.0
2024-10-19,Barpeta,0.0,6.47,28.0,47.5,35.2,0.363,0.369,11,0,0,8.099999999999971,727.8,0.9513079868463756,-0.1200000000000001,52.40699999999981,0,-0.8660254037844386,0.5000000000000001,0.0,52.40699999999981,0.0
2024-10-20,Barpeta,0.0,6.15,32.8,46.7,34.9,0.302,0.282,12,0,0,7.099999999999971,721.9999999999999,0.7134809901347817,-0.3199999999999994,43.66499999999983,0,-0.8660254037844386,0.5000000000000001,0.0,43.66499999999983,0.0
2024-10-21,Barpeta,0.0,6.03,27.6,40.9,34.9,0.343,0.292,13,0,0,7.099999999999971,492.09999999999997,0.5351107426010863,-0.1200000000000001,42.812999999999825,0,-0.8660254037844386,0.5000000000000001,0.0,42.812999999999825,0.0
2024-10-22,Barpeta,0.0,6.47,31.0,64.9,34.7,0.378,0.224,14,0,0,0.0,441.5,0.40133305695081467,0.4399999999999995,0.0,0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0
2024-10-23,Barpeta,0.0,6.65,29.2,46.0,36.0,0.448,0.18,0,1,2,0.0,374.79999999999995,0.300999792713111,0.1800000000000006,0.0,0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0
2024-10-24,Barpeta,0.0,6.54,28.1,52.8,35.2,0.724,0.444,0,1,1,0.0,356.5,0.22574984453483327,-0.11000000000000032,0.0,0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0
2024-10-25,Barpeta,0.0,6.42,25.6,58.7,34.8,0.392,0.26,1,0,0,0.0,345.59999999999997,0.16931238340112495,-0.1200000000000001,0.0,0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0
2024-10-26,Barpeta,0.0,6.36,26.3,57.1,35.5,0.5,0.379,2,0,0,0.0,184.9,0.1269842875508437,-0.05999999999999961,0.0,0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0
2024-10-27,Barpeta,4.6,6.43,26.5,47.6,35.0,0.459,0.384,3,0,0,4.599999999999971,162.2,1.2452382156631328,0.0699999999999994,29.577999999999815,0,-0.8660254037844386,0.5000000000000001,0.16727272727272727,29.577999999999815,0.0
2024-10-28,Barpeta,1.2,6.58,29.6,59.0,36.0,0.435,0.435,4,0,0,5.799999999999971,142.5,1.2339286617473495,0.15000000000000036,38.16399999999981,0,-0.8660254037844386,0.5000000000000001,0.0392156862745098,38.16399999999981,0.0
2024-10-29,Barpeta,0.0,6.49,27.0,56.9,35.0,0.378,0.31,5,0,0,5.799999999999971,78.0,0.9254464963105121,-0.08999999999999986,37.64199999999982,0,-0.8660254037844386,0.5000000000000001,0.0,37.64199999999982,0.0
2024-10-30,Barpeta,2.8,6.18,29.5,54.9,35.0,0.397,0.309,6,0,0,8.599999999999971,35.5,1.394084872232884,-0.3100000000000005,53.14799999999982,0,-0.8660254037844386,0.5000000000000001,0.09180327868852459,53.14799999999982,0.0
2024-10-31,Barpeta,0.8,6.55,21.3,58.2,35.0,0.495,0.426,7,0,0,9.399999999999972,36.3,1.2455636541746629,0.3700000000000001,61.569999999999816,0,-0.8660254037844386,0.5000000000000001,0.03587443946188341,61.569999999999816,0.0
2024-11-01,Barpeta,0.0,6.38,25.4,55.0,35.0,0.439,0.339,8,0,0,9.399999999999972,36.3,0.9341727406309972,-0.16999999999999993,59.97199999999982,0,-0.5000000000000004,0.8660254037844384,0.0,59.97199999999982,0.0
2024-11-02,Barpeta,0.0,6.35,23.8,33.1,34.8,0.482,0.401,9,0,0,9.399999999999972,34.599999999999994,0.7006295554732479,-0.03000000000000025,59.68999999999982,0,-0.5000000000000004,0.8660254037844384,0.0,59.68999999999982,0.0
2024-11-03,Barpeta,0.0,6.25,29.4,66.9,35.2,0.246,0.233,10,0,0,4.799999999999971,34.599999999999994,0.5254721666049359,-0.09999999999999964,29.999999999999822,0,-0.5000000000000004,0.8660254037844384,0.0,29.999999999999822,0.0
2024-11-04,Barpeta,0.0,5.86,24.9,62.0,35.4,0.356,0.372,0,1,2,3.5999999999999712,32.5,0.39410412495370195,-0.3899999999999997,21.095999999999833,0,-0.5000000000000004,0.8660254037844384,0.0,21.095999999999833,0.0
2024-11-05,Barpeta,0.0,6.34,27.0,60.4,34.8,0.528,0.312,1,0,0,3.5999999999999712,26.900000000000002,0.29557809371527644,0.47999999999999954,22.823999999999817,0,-0.5000000000000004,0.8660254037844384,0.0,22.823999999999817,0.0
2024-11-06,Barpeta,0.0,6.21,33.2,51.2,34.3,0.34,0.295,2,0,0,0.7999999999999716,17.8,0.22168357028645733,-0.1299999999999999,4.967999999999824,0,-0.5000000000000004,0.8660254037844384,0.0,4.967999999999824,0.0
2024-11-07,Barpeta,0.0,6.18,30.3,56.8,35.0,0.598,0.383,3,0,0,0.0,17.5,0.166262677714843,-0.03000000000000025,0.0,0,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0
2024-11-08,Barpeta,0.0,6.51,23.6,44.2,34.8,0.28,0.379,4,0,0,0.0,17.5,0.12469700828613224,0.33000000000000007,0.0,0,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0
2024-11-09,Barpeta,0.0,6.18,27.1,64.7,35.4,0.284,0.319,5,0,0,0.0,17.5,0.09352275621459918,-0.33000000000000007,0.0,0,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0
2024-11-10,Barpeta,0.0,6.13,25.1,49.9,34.9,0.373,0.272,6,0,0,0.0,17.5,0.0701420671609494,-0.04999999999999982,0.0,0,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0
2024-11-11,Barpeta,0.0,6.26,24.1,56.7,35.6,0.356,0.292,7,0,0,0.0,17.5,0.052606550370712046,0.1299999999999999,0.0,0,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0
2024-11-12,Barpeta,4.3,6.18,27.2,48.3,35.5,0.524,0.359,8,0,0,4.299999999999971,20.799999999999997,1.1144549127780339,-0.08000000000000007,26.57399999999982,0,-0.5000000000000004,0.8660254037844384,0.1524822695035461,26.57399999999982,0.0
2024-11-13,Barpeta,0.6,5.38,20.5,43.3,35.2,0.352,0.484,9,0,0,4.899999999999971,21.4,0.9858411845835254,-0.7999999999999998,26.361999999999842,0,-0.5000000000000004,0.8660254037844384,0.027906976744186046,26.361999999999842,0.0
2024-11-14,Barpeta,0.0,6.35,25.2,55.5,35.2,0.384,0.197,10,0,0,4.899999999999971,14.3,0.739380888437644,0.9699999999999998,31.114999999999814,0,-0.5000000000000004,0.8660254037844384,0.0,31.114999999999814,0.0
2024-11-15,Barpeta,4.7,6.36,28.3,42.1,35.1,0.344,0.176,11,0,0,9.599999999999971,19.0,1.729535666328233,0.010000000000000675,61.05599999999982,0,-0.5000000000000004,0.8660254037844384,0.16040955631399317,61.05599999999982,0.0
2024-11-16,Barpeta,0.0,6.43,31.1,62.8,35.1,0.446,0.272,12,0,0,9.599999999999971,19.0,1.2971517497461749,0.0699999999999994,61.72799999999981,0,-0.5000000000000004,0.8660254037844384,0.0,61.72799999999981,0.0
2024-11-17,Barpeta,2.1,6.45,33.5,64.7,34.8,0.402,0.405,13,0,0,11.69999999999997,21.1,1.4978638123096313,0.020000000000000462,75.46499999999982,0,-0.5000000000000004,0.8660254037844384,0.06086956521739131,75.46499999999982,0.0
2024-11-18,Barpeta,0.0,5.78,28.7,58.5,34.3,0.491,0.337,14,0,0,11.69999999999997,21.1,1.1233978592322234,-0.6699999999999999,67.62599999999983,0,-0.5000000000000004,0.8660254037844384,0.0,67.62599999999983,0.0
2024-11-19,Barpeta,0.0,5.93,23.9,35.5,34.8,0.41,0.201,15,0,0,7.399999999999972,21.1,0.8425483944241675,0.14999999999999947,43.881999999999834,0,-0.5000000000000004,0.8660254037844384,0.0,43.881999999999834,0.0
2024-11-20,Barpeta,0.0,5.82,26.3,59.4,35.3,0.471,0.28,16,0,0,6.799999999999972,21.1,0.6319112958181257,-0.10999999999999943,39.575999999999844,0,-0.5000000000000004,0.8660254037844384,0.0,39.575999999999844,0.0
2024-11-21,Barpeta,0.0,6.47,24.7,52.4,35.3,0.458,0.341,0,1,1,6.799999999999972,21.1,0.47393347186359425,0.6499999999999995,43.99599999999982,0,-0.5000000000000004,0.8660254037844384,0.0,43.99599999999982,0.0
2024-11-22,Barpeta,0.0,6.06,30.2,63.2,34.3,0.679,0.304,1,0,0,2.0999999999999717,21.1,0.3554501038976957,-0.41000000000000014,12.725999999999827,0,-0.5000000000000004,0.8660254037844384,0.0,12.725999999999827,0.0
2024-11-23,Barpeta,0.0,6.34,27.1,44.8,34.6,0.394,0.393,2,0,0,2.0999999999999717,21.1,0.2665875779232718,0.28000000000000025,13.31399999999982,0,-0.5000000000000004,0.8660254037844384,0.0,13.31399999999982,0.0
2024-11-24,Barpeta,0.5,6.4,29.8,44.0,34.9,0.563,0.303,3,0,0,0.4999999999999716,21.6,0.32494068344245386,0.0600000000000005,3.199999999999818,0,-0.5000000000000004,0.8660254037844384,0.016233766233766232,3.199999999999818,0.0
2024-11-25,Barpeta,0.0,6.57,26.9,72.4,35.6,0.458,0.313,4,0,0,0.4999999999999716,21.6,0.2437055125818404,0.16999999999999993,3.2849999999998136,0,-0.5000000000000004,0.8660254037844384,0.0,3.2849999999998136,0.0
2024-11-26,Barpeta,0.0,5.95,30.0,55.4,34.4,0.336,0.269,5,0,0,0.4999999999999716,17.0,0.1827791344363803,-0.6200000000000001,2.974999999999831,0,-0.5000000000000004,0.8660254037844384,0.0,2.974999999999831,0.0
2024-11-27,Barpeta,0.0,6.02,24.9,33.5,35.5,0.256,0.297,6,0,0,0.4999999999999716,15.799999999999999,0.13708435082728523,0.0699999999999994,3.009999999999829,0,-0.5000000000000004,0.8660254037844384,0.0,3.009999999999829,0.0
2024-11-28,Barpeta,0.6,6.22,24.0,54.7,34.1,0.331,0.236,7,0,0,1.0999999999999717,16.4,0.2528132631204639,0.20000000000000018,6.841999999999824,0,-0.5000000000000004,0.8660254037844384,0.024,6.841999999999824,0.0
2024-11-29,Barpeta,0.0,5.69,24.1,47.3,34.6,0.469,0.104,8,0,0,1.0999999999999717,13.599999999999998,0.18960994734034795,-0.5299999999999994,6.25899999999984,0,-0.5000000000000004,0.8660254037844384,0.0,6.25899999999984,0.0
2024-11-30,Barpeta,13.8,6.25,24.9,52.8,34.7,0.373,0.296,9,0,0,14.899999999999972,26.6,3.592207460505261,0.5599999999999996,93.12499999999983,0,-0.5000000000000004,0.8660254037844384,0.5328185328185329,93.12499999999983,0.0
2024-12-01,Barpeta,0.0,5.89,17.1,43.8,35.3,0.325,0.223,10,0,0,14.399999999999972,26.6,2.694155595378946,-0.3600000000000003,84.81599999999983,0,-2.4492935982947064e-16,1.0,0.0,84.81599999999983,0.0
2024-12-02,Barpeta,0.0,5.25,17.0,47.8,35.2,0.524,0.347,11,0,0,14.399999999999972,26.6,2.0206166965342094,-0.6399999999999997,75.59999999999985,0,-2.4492935982947064e-16,1.0,0.0,75.59999999999985,0.0
2024-12-03,Barpeta,0.0,5.69,20.4,46.9,35.2,0.329,0.312,12,0,0,14.399999999999972,26.6,1.515462522400657,0.4400000000000004,81.93599999999985,0,-2.4492935982947064e-16,1.0,0.0,81.93599999999985,0.0
2024-12-04,Barpeta,0.0,5.73,21.6,59.5,34.6,0.332,0.289,13,0,0,14.399999999999972,26.6,1.1365968918004927,0.040000000000000036,82.51199999999984,0,-2.4492935982947064e-16,1.0,0.0,82.51199999999984,0.0
2024-12-05,Barpeta,0.0,6.26,21.3,59.2,34.4,0.509,0.38,14,0,0,13.799999999999972,26.6,0.8524476688503695,0.5299999999999994,86.38799999999982,0,-2.4492935982947064e-16,1.0,0.0,86.38799999999982,0.0
2024-12-06,Barpeta,0.0,5.88,15.7,62.4,35.0,0.469,0.382,15,0,0,13.799999999999972,26.6,0.6393357516377771,-0.3799999999999999,81.14399999999983,0,-2.4492935982947064e-16,1.0,0.0,81.14399999999983,0.0
2024-12-07,Barpeta,0.0,6.33,16.9,49.5,34.3,0.182,0.358,16,0,0,0.0,26.6,0.47950181372833284,0.4500000000000002,0.0,0,-2.4492935982947064e-16,1.0,0.0,0.0,0.0
2024-12-08,Barpeta,0.0,5.48,13.9,88.1,35.2,0.625,0.308,17,0,0,0.0,26.6,0.3596263602962496,-0.8499999999999996,0.0,0,-2.4492935982947064e-16,1.0,0.0,0.0,0.0
2024-12-09,Barpeta,0.0,5.67,18.6,50.4,35.7,0.441,0.413,18,0,0,0.0,26.6,0.2697197702221872,0.1899999999999995,0.0,0,-2.4492935982947064e-16,1.0,0.0,0.0,0.0
2024-12-10,Barpeta,2.5,5.15,10.7,39.8,35.5,0.4455,0.275,19,0,0,2.4999999999999716,29.1,0.8272898276666404,-0.5199999999999996,12.874999999999854,0,-2.4492935982947064e-16,1.0,0.2136752136752137,12.874999999999854,0.0
